date,time,temp,humidity,pressure,sunshine_hours,cloud_coverage,low_mid_cloud_coverage,sea_temp,so2,co,o3,no2,pm10,pm25,plant_idx
2024-07-09,1,24.2,92.0,995.7,0.0,9.0,8.0,0.0,0.002,0.2,0.046,0.006,32.0,14.0,1
2024-07-09,2,23.1,97.0,995.1,0.0,10.0,2.0,0.0,0.002,0.2,0.045,0.006,24.0,15.0,1
2024-07-09,3,23.4,97.0,994.7,0.0,9.0,0.0,0.0,0.002,0.2,0.038,0.007,29.0,16.0,1
2024-07-09,4,24.0,98.0,994.6,0.0,10.0,10.0,0.0,0.002,0.2,0.039,0.005,25.0,17.0,1
2024-07-09,5,24.2,97.0,995.0,0.0,10.0,5.0,0.0,0.002,0.2,0.043,0.005,19.0,9.0,1
2024-07-09,6,24.4,98.0,995.4,0.0,10.0,7.0,0.0,0.002,0.2,0.042,0.004,23.0,8.0,1
2024-07-09,7,23.9,98.0,996.9,0.0,10.0,8.0,0.0,0.002,0.2,0.032,0.011,33.0,12.0,1
2024-07-09,8,24.1,98.0,996.4,0.0,10.0,10.0,0.0,0.002,0.2,0.031,0.01,19.0,11.0,1
2024-07-09,9,23.6,98.0,997.3,0.0,10.0,10.0,0.0,0.002,0.2,0.042,0.004,12.0,8.0,1
2024-07-09,10,23.3,98.0,997.3,0.0,10.0,10.0,0.0,0.002,0.2,0.04,0.005,16.0,6.0,1
2024-07-09,11,24.6,94.0,997.3,0.0,10.0,3.0,0.0,0.002,0.2,0.045,0.007,9.0,5.0,1
2024-07-09,12,25.1,90.0,997.1,0.0,10.0,10.0,0.0,0.002,0.2,0.049,0.003,5.0,1.0,1
2024-07-09,13,24.7,93.0,997.1,0.0,10.0,10.0,0.0,0.002,0.2,0.046,0.006,19.0,7.0,1
2024-07-09,14,23.8,94.0,996.3,0.0,10.0,10.0,0.0,0.002,0.1,0.04,0.005,8.0,7.0,1
2024-07-09,15,23.8,97.0,995.7,0.0,10.0,10.0,0.0,0.002,0.1,0.028,0.007,5.0,5.0,1
2024-07-09,16,23.8,97.0,996.1,0.0,10.0,10.0,0.0,0.002,0.1,0.029,0.007,27.0,10.0,1
2024-07-09,17,23.5,97.0,995.6,0.0,10.0,10.0,0.0,0.002,0.1,0.035,0.004,22.0,6.0,1
2024-07-09,18,23.3,98.0,994.4,0.0,10.0,10.0,0.0,0.002,0.1,0.041,0.003,20.0,6.0,1
2024-07-09,19,23.8,99.0,994.1,0.0,10.0,10.0,0.0,0.002,0.1,0.041,0.003,17.0,6.0,1
2024-07-09,20,23.8,99.0,993.7,0.0,10.0,9.0,0.0,0.002,0.1,0.041,0.004,21.0,4.0,1
2024-07-09,21,23.2,98.0,993.2,0.0,10.0,10.0,0.0,0.002,0.1,0.044,0.003,24.0,5.0,1
2024-07-09,22,22.8,99.0,993.0,0.0,10.0,10.0,0.0,0.002,0.1,0.047,0.003,14.0,10.0,1
2024-07-09,23,22.7,99.0,992.5,0.0,10.0,10.0,0.0,0.002,0.1,0.051,0.003,26.0,6.0,1
2024-07-10,1,24.1,97.0,991.8,0.0,10.0,7.0,0.0,0.002,0.2,0.056,0.003,26.0,12.0,1
2024-07-10,2,24.7,97.0,991.3,0.0,10.0,9.0,0.0,0.002,0.2,0.055,0.004,30.0,10.0,1
2024-07-10,3,24.8,97.0,991.2,0.0,10.0,8.0,0.0,0.002,0.2,0.057,0.003,26.0,17.0,1
2024-07-10,4,24.6,97.0,991.1,0.0,10.0,8.0,0.0,0.002,0.2,0.057,0.003,19.0,10.0,1
2024-07-10,5,24.2,96.0,991.1,0.0,10.0,8.0,0.0,0.002,0.3,0.057,0.003,16.0,3.0,1
2024-07-10,6,23.3,97.0,991.1,0.0,7.0,3.0,0.0,0.002,0.2,0.051,0.003,11.0,4.0,1
2024-07-10,7,23.2,95.0,991.7,0.0,8.0,6.0,0.0,0.002,0.1,0.053,0.003,21.0,8.0,1
2024-07-10,8,23.5,97.0,992.4,0.0,10.0,10.0,0.0,0.002,0.1,0.048,0.003,17.0,6.0,1
2024-07-10,9,23.8,93.0,992.9,0.0,10.0,9.0,0.0,0.002,0.1,0.042,0.003,29.0,6.0,1
2024-07-10,10,23.6,93.0,993.6,0.0,10.0,10.0,0.0,0.002,0.1,0.047,0.002,13.0,5.0,1
2024-07-10,11,26.1,87.0,993.4,0.2,10.0,9.0,0.0,0.002,0.1,0.054,0.002,28.0,1.0,1
2024-07-10,12,25.5,88.0,993.6,0.0,9.0,9.0,0.0,0.002,0.1,0.057,0.002,19.0,1.0,1
2024-07-10,13,26.2,80.0,993.5,0.2,8.0,4.0,0.0,0.002,0.1,0.051,0.002,30.0,6.0,1
2024-07-10,14,25.3,86.0,993.6,0.1,10.0,10.0,0.0,0.002,0.1,0.049,0.002,14.0,4.0,1
2024-07-10,15,24.0,91.0,993.9,0.0,10.0,9.0,0.0,0.002,0.1,0.048,0.002,25.0,2.0,1
2024-07-10,16,23.4,93.0,993.8,0.0,10.0,9.0,0.0,0.002,0.1,0.048,0.002,12.0,3.0,1
2024-07-10,17,24.3,89.0,993.6,0.0,10.0,8.0,0.0,0.002,0.1,0.048,0.004,12.0,4.0,1
2024-07-10,18,23.8,92.0,993.2,0.0,10.0,9.0,0.0,0.002,0.1,0.051,0.002,16.0,4.0,1
2024-07-10,19,23.2,95.0,993.2,0.0,8.0,3.0,0.0,0.002,0.1,0.053,0.002,11.0,2.0,1
2024-07-10,20,22.8,97.0,993.6,0.0,8.0,8.0,0.0,0.002,0.1,0.057,0.005,11.0,2.0,1
2024-07-10,21,22.3,98.0,994.3,0.0,2.0,2.0,0.0,0.002,0.1,0.057,0.004,17.0,3.0,1
2024-07-10,22,22.4,98.0,994.9,0.0,8.0,2.0,0.0,0.002,0.1,0.056,0.004,12.0,4.0,1
2024-07-10,23,22.6,97.0,995.1,0.0,8.0,4.0,0.0,0.002,0.1,0.056,0.003,10.0,5.0,1
2024-07-11,1,22.6,98.0,994.9,0.0,8.0,8.0,0.0,0.002,0.2,0.054,0.004,12.0,9.0,1
2024-07-11,2,22.6,98.0,994.8,0.0,9.0,7.0,0.0,0.002,0.2,0.054,0.003,26.0,9.0,1
2024-07-11,3,22.5,98.0,994.7,0.0,9.0,1.0,0.0,0.002,0.2,0.052,0.003,21.0,13.0,1
2024-07-11,4,22.2,98.0,994.5,0.0,10.0,10.0,0.0,0.002,0.2,0.053,0.002,20.0,7.0,1
2024-07-11,5,21.9,98.0,994.4,0.0,10.0,10.0,0.0,0.002,0.2,0.053,0.002,15.0,6.0,1
2024-07-11,6,21.9,98.0,994.4,0.0,10.0,10.0,0.0,0.002,0.2,0.038,0.004,19.0,9.0,1
2024-07-11,7,21.9,98.0,995.0,0.0,10.0,10.0,0.0,0.002,0.2,0.032,0.004,19.0,6.0,1
2024-07-11,8,22.6,96.0,995.2,0.0,10.0,9.0,0.0,0.002,0.2,0.038,0.005,25.0,8.0,1
2024-07-11,9,23.3,94.0,995.1,0.0,10.0,9.0,0.0,0.002,0.2,0.043,0.004,12.0,5.0,1
2024-07-11,10,24.7,90.0,995.2,0.0,10.0,9.0,0.0,0.002,0.2,0.047,0.004,16.0,10.0,1
2024-07-11,11,23.8,89.0,994.9,0.0,10.0,10.0,0.0,0.002,0.2,0.047,0.004,12.0,8.0,1
2024-07-11,12,23.9,88.0,994.5,0.0,10.0,10.0,0.0,0.002,0.3,0.047,0.004,15.0,9.0,1
2024-07-11,13,24.8,87.0,994.5,0.0,10.0,9.0,0.0,0.002,0.2,0.048,0.006,21.0,8.0,1
2024-07-11,14,23.7,89.0,994.7,0.0,10.0,9.0,0.0,0.002,0.2,0.05,0.003,12.0,8.0,1
2024-07-11,15,23.4,91.0,994.6,0.0,10.0,9.0,0.0,0.002,0.2,0.05,0.002,11.0,6.0,1
2024-07-11,16,23.3,91.0,993.9,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,17,23.5,92.0,993.7,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,18,23.2,91.0,993.5,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,19,23.3,90.0,993.5,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,20,22.2,94.0,994.2,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,21,21.8,96.0,994.3,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,22,21.8,97.0,994.3,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-11,23,21.8,97.0,994.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,1,21.7,98.0,994.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,2,21.9,98.0,994.2,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,3,22.0,97.0,993.9,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,4,22.3,96.0,994.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,5,22.1,96.0,994.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,6,22.0,95.0,994.8,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,7,22.3,94.0,994.7,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,8,23.0,95.0,994.8,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,9,23.8,93.0,994.5,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-12,10,25.4,86.0,994.7,0.0,9.0,9.0,0.0,0.002,0.3,0.052,0.003,0.0,0.0,1
2024-07-12,11,25.8,82.0,994.7,0.2,9.0,9.0,0.0,0.002,0.3,0.049,0.011,0.0,0.0,1
2024-07-12,12,26.5,81.0,994.5,0.1,8.0,8.0,0.0,0.002,0.3,0.054,0.004,0.0,0.0,1
2024-07-12,13,26.4,81.0,994.3,0.1,8.0,8.0,0.0,0.002,0.3,0.053,0.003,0.0,0.0,1
2024-07-12,14,26.1,83.0,994.6,0.4,8.0,8.0,0.0,0.002,0.3,0.053,0.003,0.0,0.0,1
2024-07-12,15,25.3,83.0,994.9,0.1,9.0,9.0,0.0,0.002,0.3,0.053,0.002,0.0,0.0,1
2024-07-12,16,26.4,82.0,994.2,0.3,4.0,4.0,0.0,0.002,0.3,0.053,0.002,0.0,0.0,1
2024-07-12,17,24.6,86.0,994.5,0.4,8.0,8.0,0.0,0.002,0.3,0.053,0.002,0.0,0.0,1
2024-07-12,18,25.4,85.0,994.3,0.4,8.0,8.0,0.0,0.002,0.3,0.055,0.002,0.0,0.0,1
2024-07-12,19,24.1,88.0,994.4,0.8,6.0,0.0,0.0,0.002,0.3,0.055,0.002,0.0,0.0,1
2024-07-12,20,22.8,92.0,994.6,0.1,2.0,0.0,0.0,0.002,0.3,0.044,0.008,0.0,0.0,1
2024-07-12,21,22.7,93.0,995.0,0.0,6.0,0.0,0.0,0.002,0.4,0.031,0.012,0.0,0.0,1
2024-07-12,22,22.4,94.0,995.8,0.0,6.0,0.0,0.0,0.002,0.4,0.035,0.011,0.0,0.0,1
2024-07-12,23,21.9,96.0,995.7,0.0,6.0,0.0,0.0,0.002,0.4,0.04,0.005,0.0,0.0,1
2024-07-13,1,21.7,97.0,995.5,0.0,6.0,0.0,0.0,0.002,0.3,0.032,0.009,0.0,0.0,1
2024-07-13,2,21.6,97.0,995.3,0.0,6.0,3.0,0.0,0.002,0.3,0.034,0.008,0.0,0.0,1
2024-07-13,3,21.3,97.0,995.2,0.0,3.0,0.0,0.0,0.002,0.3,0.036,0.006,0.0,0.0,1
2024-07-13,4,21.2,98.0,995.4,0.0,2.0,2.0,0.0,0.002,0.3,0.041,0.004,0.0,0.0,1
2024-07-13,5,21.0,98.0,995.4,0.0,0.0,0.0,0.0,0.002,0.3,0.045,0.003,0.0,0.0,1
2024-07-13,6,21.0,98.0,995.4,0.0,1.0,0.0,0.0,0.002,0.3,0.042,0.007,0.0,0.0,1
2024-07-13,7,22.1,97.0,995.8,0.7,6.0,0.0,0.0,0.002,0.3,0.047,0.005,0.0,0.0,1
2024-07-13,8,23.3,93.0,996.1,0.8,10.0,10.0,0.0,0.002,0.3,0.044,0.008,0.0,0.0,1
2024-07-13,9,23.1,92.0,996.8,0.1,10.0,10.0,0.0,0.002,0.4,0.045,0.004,0.0,0.0,1
2024-07-13,10,23.5,89.0,997.4,0.4,10.0,10.0,0.0,0.002,0.3,0.044,0.009,0.0,0.0,1
2024-07-13,11,23.4,89.0,997.2,0.0,10.0,10.0,0.0,0.002,0.3,0.048,0.005,0.0,0.0,1
2024-07-13,12,23.8,87.0,996.8,0.0,9.0,3.0,0.0,0.002,0.3,0.047,0.006,0.0,0.0,1
2024-07-13,13,24.1,85.0,996.9,0.0,9.0,3.0,0.0,0.002,0.3,0.045,0.007,0.0,0.0,1
2024-07-13,14,24.3,86.0,996.7,0.0,8.0,8.0,0.0,0.002,0.3,0.049,0.004,0.0,0.0,1
2024-07-13,15,25.4,81.0,996.2,0.4,8.0,2.0,0.0,0.002,0.3,0.054,0.004,0.0,0.0,1
2024-07-13,16,24.9,84.0,996.5,1.0,9.0,2.0,0.0,0.002,0.3,0.059,0.003,0.0,0.0,1
2024-07-13,17,23.5,88.0,996.1,0.3,9.0,2.0,0.0,0.002,0.2,0.061,0.004,0.0,0.0,1
2024-07-13,18,22.7,92.0,995.8,0.0,9.0,6.0,0.0,0.002,0.2,0.063,0.003,0.0,0.0,1
2024-07-13,19,22.2,94.0,996.1,0.1,9.0,9.0,0.0,0.002,0.2,0.064,0.005,0.0,0.0,1
2024-07-13,20,22.0,95.0,997.0,0.0,10.0,3.0,0.0,0.002,0.2,0.059,0.006,0.0,0.0,1
2024-07-13,21,21.8,98.0,997.8,0.0,10.0,7.0,0.0,0.002,0.2,0.054,0.006,0.0,0.0,1
2024-07-13,22,22.3,98.0,998.5,0.0,10.0,4.0,0.0,0.002,0.2,0.051,0.006,0.0,0.0,1
2024-07-13,23,22.5,98.0,998.8,0.0,10.0,4.0,0.0,0.002,0.2,0.052,0.004,0.0,0.0,1
2024-07-14,1,22.5,99.0,997.9,0.0,10.0,9.0,0.0,0.002,0.2,0.049,0.004,0.0,0.0,1
2024-07-14,2,22.5,99.0,997.9,0.0,10.0,6.0,0.0,0.002,0.2,0.05,0.003,0.0,0.0,1
2024-07-14,3,22.2,99.0,997.1,0.0,10.0,10.0,0.0,0.002,0.2,0.047,0.005,0.0,0.0,1
2024-07-14,4,22.4,99.0,996.6,0.0,10.0,10.0,0.0,0.002,0.2,0.045,0.003,0.0,0.0,1
2024-07-14,5,22.4,99.0,997.4,0.0,10.0,10.0,0.0,0.002,0.2,0.041,0.004,0.0,0.0,1
2024-07-14,6,22.1,99.0,997.4,0.0,10.0,10.0,0.0,0.002,0.2,0.038,0.005,0.0,0.0,1
2024-07-14,7,22.2,99.0,997.9,0.0,10.0,10.0,0.0,0.002,0.1,0.037,0.005,0.0,0.0,1
2024-07-14,8,22.4,99.0,998.1,0.0,10.0,8.0,0.0,0.002,0.1,0.035,0.006,0.0,0.0,1
2024-07-14,9,22.1,98.0,998.2,0.0,10.0,7.0,0.0,0.002,0.1,0.037,0.004,0.0,0.0,1
2024-07-14,10,22.7,99.0,998.5,0.0,10.0,8.0,0.0,0.002,0.1,0.035,0.005,0.0,0.0,1
2024-07-14,11,22.0,98.0,998.9,0.0,10.0,10.0,0.0,0.002,0.2,0.054,0.005,0.0,0.0,1
2024-07-14,12,23.1,95.0,998.8,0.0,7.0,7.0,0.0,0.002,0.2,0.062,0.004,0.0,0.0,1
2024-07-14,13,23.8,93.0,999.0,0.3,8.0,8.0,0.0,0.002,0.2,0.068,0.003,0.0,0.0,1
2024-07-14,14,23.4,93.0,999.5,0.1,10.0,7.0,0.0,0.002,0.2,0.065,0.002,0.0,0.0,1
2024-07-14,15,22.8,98.0,999.4,0.0,10.0,8.0,0.0,0.002,0.1,0.052,0.003,0.0,0.0,1
2024-07-14,16,22.8,97.0,998.2,0.0,10.0,8.0,0.0,0.002,0.1,0.048,0.004,0.0,0.0,1
2024-07-14,17,22.0,95.0,998.8,0.0,8.0,8.0,0.0,0.002,0.2,0.061,0.003,0.0,0.0,1
2024-07-14,18,21.9,96.0,999.3,0.0,10.0,8.0,0.0,0.002,0.1,0.071,0.003,0.0,0.0,1
2024-07-14,19,22.2,98.0,999.3,0.0,7.0,7.0,0.0,0.002,0.2,0.064,0.004,0.0,0.0,1
2024-07-14,20,22.0,98.0,999.6,0.0,3.0,3.0,0.0,0.002,0.2,0.062,0.005,0.0,0.0,1
2024-07-14,21,21.9,99.0,1000.3,0.0,10.0,10.0,0.0,0.002,0.1,0.054,0.008,0.0,0.0,1
2024-07-14,22,22.4,99.0,1001.1,0.0,10.0,10.0,0.0,0.002,0.2,0.056,0.005,0.0,0.0,1
2024-07-14,23,22.4,99.0,1001.0,0.0,10.0,10.0,0.0,0.002,0.2,0.06,0.004,0.0,0.0,1
2024-07-15,1,22.1,99.0,1001.0,0.0,10.0,10.0,0.0,0.002,0.2,0.057,0.004,0.0,0.0,1
2024-07-15,2,21.6,99.0,1000.8,0.0,7.0,7.0,0.0,0.002,0.2,0.043,0.009,0.0,0.0,1
2024-07-15,3,21.5,99.0,1000.9,0.0,10.0,10.0,0.0,0.002,0.2,0.05,0.008,0.0,0.0,1
2024-07-15,4,21.8,99.0,1000.9,0.0,10.0,10.0,0.0,0.002,0.2,0.053,0.005,0.0,0.0,1
2024-07-15,5,21.6,99.0,1001.3,0.0,10.0,10.0,0.0,0.002,0.2,0.043,0.01,0.0,0.0,1
2024-07-15,6,21.6,99.0,1001.4,0.0,10.0,10.0,0.0,0.002,0.2,0.045,0.004,0.0,0.0,1
2024-07-15,7,22.0,99.0,1001.8,0.0,10.0,10.0,0.0,0.002,0.2,0.041,0.006,0.0,0.0,1
2024-07-15,8,22.1,99.0,1002.5,0.0,10.0,10.0,0.0,0.002,0.2,0.04,0.006,0.0,0.0,1
2024-07-15,9,22.6,99.0,1002.6,0.0,10.0,7.0,0.0,0.002,0.1,0.037,0.009,0.0,0.0,1
2024-07-15,10,22.5,97.0,1002.8,0.0,10.0,7.0,0.0,0.002,0.2,0.041,0.006,0.0,0.0,1
2024-07-15,11,25.5,91.0,1003.0,0.2,8.0,8.0,0.0,0.002,0.2,0.038,0.007,0.0,0.0,1
2024-07-15,12,25.2,88.0,1002.7,0.0,9.0,9.0,0.0,0.002,0.1,0.038,0.007,0.0,0.0,1
2024-07-15,13,24.9,89.0,1002.5,0.0,9.0,9.0,0.0,0.002,0.1,0.041,0.006,0.0,0.0,1
2024-07-15,14,24.3,92.0,1002.3,0.0,10.0,8.0,0.0,0.002,0.1,0.045,0.004,0.0,0.0,1
2024-07-15,15,24.1,91.0,1001.8,0.0,10.0,8.0,0.0,0.002,0.1,0.044,0.006,0.0,0.0,1
2024-07-15,16,23.1,96.0,1001.8,0.0,10.0,8.0,0.0,0.002,0.1,0.04,0.009,0.0,0.0,1
2024-07-15,17,22.8,97.0,1001.3,0.0,10.0,8.0,0.0,0.002,0.1,0.037,0.01,0.0,0.0,1
2024-07-15,18,22.3,97.0,1000.9,0.0,10.0,8.0,0.0,0.002,0.2,0.045,0.007,0.0,0.0,1
2024-07-15,19,22.1,98.0,1000.9,0.0,10.0,10.0,0.0,0.002,0.2,0.041,0.009,0.0,0.0,1
2024-07-15,20,21.9,98.0,1001.4,0.0,10.0,10.0,0.0,0.002,0.1,0.038,0.008,0.0,0.0,1
2024-07-15,21,22.0,99.0,1001.8,0.0,10.0,10.0,0.0,0.002,0.1,0.036,0.008,0.0,0.0,1
2024-07-15,22,22.5,99.0,1001.9,0.0,10.0,10.0,0.0,0.002,0.1,0.033,0.01,0.0,0.0,1
2024-07-15,23,21.8,99.0,1001.0,0.0,10.0,9.0,0.0,0.002,0.1,0.035,0.008,0.0,0.0,1
2024-07-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1,0.046,0.005,0.0,0.0,1
2024-07-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.1,0.043,0.004,0.0,0.0,1
2024-07-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.046,0.004,0.0,0.0,1
2024-07-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.041,0.004,0.0,0.0,1
2024-07-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.037,0.004,0.0,0.0,1
2024-07-16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.034,0.006,0.0,0.0,1
2024-07-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.023,0.004,0.0,0.0,1
2024-07-16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.1,0.017,0.006,0.0,0.0,1
2024-07-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-07-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
